amaterski, prid.  koji se odnosi na amatere [amatersko kazalište]; sin. neprofesionalni; ant. profesionalni
amaterski, pril. na način amatera [~ glumiti]; ant. profesionalno
amazonka, im. ž.  pov. žena ratnica iz Male Azije
ambalaža, im. ž.  zaštitni ovoj kojim se omata ili u koji se stavlja roba radi čuvanja ili prijevoza [kartonska ~; staklena ~]
ambalažni, prid.  koji se odnosi na ambalažu [~ papir]
ambasada, im. ž.  v. veleposlanstvo
ambasador, im. m.  v. veleposlanik
ambasadorica, im. ž.  v. veleposlanica
ambasadoričin, prid.  v. veleposlaničin
ambasadorski, prid.  v. veleposlanički
ambicija, im. ž.  snažna volja ili želja da se što postigne
ambiciozan," prid.  1. koji je pun ambicije, koji želi uspjeti [~ student] 2. koji odražava čiju ambiciju [~ trogodišnji plan]"
ambicioznost," im. ž.  1. osobina onoga koji je pun ambicije, koji želi uspjeti 2. svojstvo onoga što odražava čiju ambiciju"
ambidekstrija, im. ž.  podjednaka spretnost u radu desnom i lijevom rukom
ambijent," im. m.  1. prostor, vrijeme ili okolnosti u kojima se tko nalazi ili što zbiva [otočni ~; urbani ~] 2. društvo u kojemu se tko kreće i uvjeti kojima je okružen u životu i radu [radni ~; utjecaj ambijenta]; sin. okolina, ( okruženje), okružje, sredina"
ambon, im. m.  rel. povišeno i istaknuto mjesto u crkvi s kojega se čita Sveto pismo i propovijeda
ambrozija, im. ž.  1. mit. hrana grčkih bogova na Olimpu koja im daje besmrtnost 2. bot. korov čiji pelud često izaziva alergiju
ambulanta, im. ž.  zdravstvena ustanova u kojoj se liječe bolesnici koji ne trebaju bolničku skrb
ambulantni, prid.  koji se odnosi na ambulantu [~ pregled]
ameba, im. ž.  zool. praživotinja iz koljena sluzavaca promjenjiva oblika tijela koja se pokreće lažnim nožicama
amen," usk. rel. u kršćanskome i židovskome bogoslužju usklik na kraju molitve i obrednih tekstova koji znači ‘neka bude tako’ ♦ i ~ i gotovo; i ništa više; i gotova (svršena) stvar; stići (doći) na ~ stići prekasno, stići na kraj čega, pojaviti se izravno pred završetak čega;  kao ~ 〈to je〉 sigurno, 〈to je〉 sigurna stvar"
amfiteatar, im. m.  1. kaz. kazalište s kružnim ili polukružnim gledalištem 2. sveučilišna predavaonica polukružna oblika
amfora," im. ž.  hist. antička glinena posuda u kojoj se čuvalo žito, ulje, vino i sl."
amharski, prid.  1. koji se odnosi na Amharu i Amharce 2. 〈u im. funkciji〉 〈jd. m.〉 jez. službeni jezik u Etiopiji i narodni jezik Amharaca
aminokiselina," im. ž.  biol., kem. organski spoj s karboksilnom skupinom i aminoskupinom"
aminoskupina, im. ž.  kem. jednovalentni organski radikal svojstven nekim organskim spojevima
amnestija, im. ž.  v. pomilovanje
amnestirati," gl. dvov. prijel.  1. 〈nesvrš.〉 dodjeljivati pomilovanja, opraštati ili smanjivati komu kaznu 2. 〈svrš.〉 v. pomilovati²"
amnion, im. m.  v. vodenjak
amonijak," im. m.  kem. bezbojan plin oštra mirisa, lakši od zraka, u prirodi nastaje raspadom organskih tvari koje sadržavaju dušik"
amo-tamo," pril. malo u jednome, malo u drugome smjeru"
amper, im. m.  fiz. mjerna jedinica za jakost električne struje (A)
ampermetar, im. m.  tehn. uređaj za mjerenje jakosti električne struje
amplituda, im. ž.  razlika između najviše i najniže vrijednosti čega
amur, im. m.  zool. slatkovodna riba koja potječe iz Amura i nekih kineskih rijeka
anaerob, im. m.  biol. organizam koji za život ne treba kisik; ant. aerob
anaerobni, prid.  koji se odnosi na anaerobe; ant. aerobni
anakonda," im. ž.  zool. zmija iz porodice udavka koja živi u Južnoj Americi, najduža zmija na svijetu [zelena ~]"
analgetik, im. m.  farm. lijek protiv bolova
analitičar," im. m.  osoba koja što analizira, koja se analizom bavi kao profesijom [~ dnevnih zbivanja]"
analitičarev, prid.  koji pripada analitičaru; sin. analitičarov
analitičarka," im. ž.  žena koja što analizira, koja se analizom bavi kao profesijom [~ dnevnih zbivanja]"
analitičarov, prid.  usp. analitičarev
analitički, prid.  koji se odnosi na analitičare i analizu [~ pregled]
analiza," im. ž.  1. fil. misaoni postupak koji vodi od složenoga prema jednostavnijemu; ant. sinteza 2. rastavljanje kakve složene cjeline na njezine sastavne dijelove radi njezina znanstvenog istraživanja ili boljeg razumijevanja [~ pjesme; fonološka ~]; sin. raščlamba 3. biol., kem. postupak kojim se iz složenijih tvari dobivaju jednostavnije; ant. sinteza"
analizirati," gl. dvov. prijel.  1. rastaviti/rastavljati što na sastavne dijelove, pomno ispitati/ispitivati što [~ odlomak romana; ~ rečenicu]; sin. raščlaniti, raščlanjivati 2. biol., kem. proizvesti/proizvoditi analizom; ant. sintetizirati; sin. (izvesti analizu) v. pod  izvesti, (izvoditi analizu) v. pod  izvoditi"
analogan, prid.  1. v. sukladan 2. koji podatke ne prikazuje brojevima [analogna kamera; analogni prijamnik; analogno računalo]; ant. digitalan
anamneza, im. ž.  med. ukupnost podataka o pacijentu koje liječnik prikuplja kako bi postavio točnu dijagnozu
ananas," im. m.  bot. 1. tropska grmolika voćka dugih mesnatih listova s cvatom 2. sočni, mesnati i jestivi plod istoimene voćke"
anarhija," im. ž.  1. v. bezvlašće 2. pren. stanje u kojemu su odbačeni svi autoriteti, sva pravila"
anarhist," im. m.  1. pristaša anarhije 2. pren. osoba koja odbacuje svaki autoritet, svako pravilo"
anarhistica," im. ž.  1. žena pristaša anarhije 2. pren. žena koja odbacuje svaki autoritet, svako pravilo"
anarhističin, prid.  koji pripada anarhistici
anarhistički, prid.  koji se odnosi na anarhiste i anarhiju
anatolijski, prid.  koji se odnosi na Anatoliju i Anatolce
anatomija," im. ž.  biol., med. znanstvena disciplina koja proučava građu i sastav tijela živih bića te odnose među različitim organima u tijelu [~ biljaka; ~ životinja; ~ čovjeka]"
anatomski, prid.  koji se odnosi na anatomiju [~ atlas]
android, im. m.  čovjekoliki robot
anđelak, im. m.  hip. anđeo od milja; sin. anđelčić
anđelčić, im. m.  1. um. mali anđeo 2. hip. anđeo od milja; sin. anđelak
anđeo," im. m.  1. rel. prema Bibliji, glasnik s neba koji ljudima prenosi Božju poruku, obično se prikazuje kao biće s krilima i aureolom 2. pren. osoba koja je osobito ljupka i bezazlena, plemenita, mila i dobra [Moj je sin pravi ~.] ♦ ~ čuvar onaj koji bdije nad čijim životom, štiti od zla i nepredviđenih poteškoća; dobar kao ~ veoma dobar; 〈i〉 anđeli bi jeli veoma ukusno, kvalitetno i ukusno pripremljeno"
anđeoski, prid.  1. koji se odnosi na anđele [~ pjev] 2. koji je kao u anđela [anđeoska ljepota]
anegdota," im. ž.  kratka, često šaljiva i zabavna priča o kojoj osobi ili zgodi"
aneksija," im. ž.  v. priključenje, pripojenje"
anektirati," gl. dvov. prijel.  1. v. priključiti, pripojiti 2. v. priključivati, pripajati"
anekumena, im. ž.  zem. ukupnost nenaseljenih prostora Zemlje; ant. ekumena
anemičan, prid.  v. slabokrvan
anemija, im. ž.  v. slabokrvnost
anestetik," im. m.  farm., med. sredstvo za anesteziju"
anestezija," im. ž.  med. izazivanje privremenoga stanja oslabljene svijesti ili gubitka svijesti i osjeta bola s pomoću kemijskih sredstava tijekom medicinskoga zahvata ◇ lokalna ~ izazivanje gubitka osjeta bola na određenome dijelu tijela kemijskim sredstvima; opća ~ izazivanje stanja opće neosjetljivosti na vanjske podražaje, potpunoga gubitka osjeta bola i svijesti s pomoću kemijskih sredstava; sin. narkoza zast."
angažiranost," im. ž.  1. uključenost u kakvu djelatnost 2. v. zalaganje, zauzimanje"
angažirati," gl. dvov. prijel.  uzeti/uzimati za kakav posao, uključiti/uključivati u kakvu djelatnost [~ novoga trenera] • angažírati se 〈povr.〉 v. zauzeti se pod  zauzeti, zauzimati se pod  zauzimati, založiti se pod založiti¹, zalagati se pod  zalagati"
angažman," im. m.  1. posao na kraće vrijeme [dobiti ~] 2. v. zalaganje, zauzimanje"
angina, im. ž.  med. stanje tjelesne nelagode popraćeno bolnim stezanjem ili upalom pojedinih organa
anglikanac, im. m.  pripadnik Anglikanske Crkve
anglikančev, prid.  koji pripada anglikancu
anglikanka, im. ž.  pripadnica Anglikanske Crkve
anglikanski, prid.  koji se odnosi na anglikance i Anglikansku Crkvu
anglist, im. m.  stručnjak koji proučava engleski jezik i književnosti na engleskome jeziku
anglistica, im. ž.  stručnjakinja koja proučava engleski jezik i književnosti na engleskome jeziku
anglističin, prid.  koji pripada anglistici
anglistički, prid.  koji se odnosi na angliste i anglistiku
anglistika, im. ž.  znanstvena disciplina koja se bavi proučavanjem engleskoga jezika i književnosti na engleskome jeziku
anglizam, im. m.  jez. riječ engleskoga podrijetla posuđena u koji drugi jezik i prilagođena njegovu jezičnom sustavu
anglosaksonski, prid.  v. anglosaski
anglosaski, prid.  koji se odnosi na germanske narode Angle i Sase; sin. (anglosaksonski)
animacija," im. ž.  1. snimanje niza crteža tako da se pri projekciji stječe dojam da se likovi s crteža pokreću 2. pokretanje, vođenje lutke u kazalištu"
animalan, prid.  v. životinjski
animalist, im. m.  likovni umjetnik koji u svojim djelima prikazuje životinje
animalistički, prid.  koji se odnosi na animaliste
animator, im. m.  1. osoba koja pokreće ili vodi kakvu djelatnost [~ kulture] 2. osoba koja crta ili snima animacije 3. osoba koja pokreće ili vodi lutke u kazalištu
animatorica, im. ž.  1. žena koja pokreće ili vodi kakvu djelatnost [~ kulture] 2. žena koja crta ili snima animacije 3. žena koja pokreće ili vodi lutke u kazalištu
animatoričin, prid.  koji pripada animatorici
animirani, prid.  koji je izrađen tehnikom animacije [~ film]
animirati, gl. dvov. prijel.  1. v. zabaviti 2. v. zabavljati 3. izraditi/izrađivati tehnikom animacije [~ film] 4. pokretati/pokrenuti ili voditi kakvu djelatnost 5. med. posebnom tehnikom potaknuti/poticati život [~ fetus]
animist, im. m.  rel. sljedbenik animizma
animistica, im. ž.  sljedbenica animizma
animističin, prid.  koji pripada animistici
animizam, im. m.  rel. mnogobožačko vjerovanje prema kojemu sve u prirodi ima dušu
anion," im. m.  fiz., kem. negativno nabijen ion; ant. kation"
anis, im. m.  bot. 1. zeljasta jednogodišnja biljka s malim bijelim cvjetovima 2. začin koji se dobiva od plodova istoimene biljke
anketa," im. ž.  organizirano ispitivanje većega broja ljudi radi prikupljanja mišljenja i podataka o kakvoj pojavi, pitanju ili problemu"
anketar, im. m.  osoba koja provodi anketu
anketarev, prid.  koji pripada anketaru; sin. anketarov
anketarka, im. ž.  žena koja provodi anketu
anketarov, prid.  usp. anketarev
anketirati, gl. dvov. prijel.  provesti/provoditi anketu
anketni, prid.  koji se odnosi na anketu [~ listić]
anoda, im. ž.  fiz. pozitivna elektroda; ant. katoda
anomalija," im. ž.  1. otklon od uobičajena oblika, pravila, reda i sl. [~ vode] 2. v. nepravilnost"
anoniman, prid.  1. kojemu se ne zna identitet [~ počinitelj]; sin. nepoznat; ant. poznat 2. za kojega se ne zna u javnosti [~ znanstvenik]; sin. nepoznat; ant. poznat 3. kojemu se ne zna autor ili pošiljatelj [anonimno pismo]
anonimnost, im. ž.  osobina onoga koji je anoniman ili svojstvo onoga što je anonimno
anoreksija, im. ž.  med. odbijanje uzimanja hrane prouzročeno kakvom bolešću ili željom za mršavošću ◇ nervozna ~ psihička bolest prouzročena odbijanjem hrane zbog pretjerane želje za mršavošću
anorganski, prid.  koji se ne odnosi na organe i organizam ili koji ne pripada životinjskomu ili biljnomu svijetu [anorganske tvari]; ant. organski
ansambl, im. m.  1. v. družina 2. skupina glazbenika koji zajedno nastupaju
antagonist, im. m.  v. protivnik
antagonistica, im. ž.  v. protivnica
antagonističin, prid.  v. protivničin
antagonistički, prid.  v. protivnički
antanta," im. ž.  1. političko-vojni savez dviju ili više zemalja 2. (Antànta) pov. političko-vojni savez Velike Britanije, Francuske i Rusije u Prvome svjetskom ratu 3. (Mȃlā antànta) pov. političko-vojni savez Jugoslavije, Čehoslovačke i Rumunjske u razdoblju između Prvoga i Drugoga svjetskog rata"
antena," im. ž.  1. tehn. kovinska konstrukcija kojom se kroz atmosferu šalju i primaju različiti elektromagnetski valovi, sastavni dio odašiljača i prijamnika [satelitska ~; televizijska ~] 2. v. ticalo"
antenski, prid.  koji se odnosi na antene [~ priključak]
antialkoholičar, im. m.  1. osoba koja se bori protiv alkoholizma 2. osoba koja uopće ne pije alkoholna pića; ant. alkoholičar
antialkoholičarev," prid.  1. koji pripada osobi koja se bori protiv alkoholizma 2. koji pripada osobi koja uopće ne pije alkoholna pića; ant. alkoholičarev, alkoholičarov; sin. antialkoholičarov"
antialkoholičarka, im. ž.  1. žena koja se bori protiv alkoholizma 2. žena koja uopće ne pije alkoholna pića; ant. alkoholičarka
antialkoholičarov, prid.  usp. antialkoholičarev
antibiotik, im. m.  farm. tvar koja sprečava rast i razmnožavanje mikroorganizama ili ih ubija; lijek protiv mnogih bolesti prouzročenih mikroorganizmima
anticiklona, im. ž.  met. područje visokoga tlaka zraka od kojega se zrak vrtložno kreće prema rubnim područjima nižega tlaka zraka; ant. ciklona
anticipirati, gl. dvov. prijel.  iznijeti/iznositi mišljenje koje će se poslije potvrditi
antičestica, im. ž.  fiz. subatomska čestica koja se od normalnih dijelova atoma razlikuje samo predznakom magnetskoga momenta; sin. protučestica
antički, prid.  koji se odnosi na antiku [antička drama]
antifašist, im. m.  1. pov. osoba koja se u Drugome svjetskom ratu borila protiv fašizma i nacizma 2. pol. protivnik fašističkih ideja; ant. fašist
antifašistica, im. ž.  1. pov. žena koja se u Drugome svjetskom ratu borila protiv fašizma i nacizma 2. pol. protivnica fašističkih ideja; ant. fašistica
antifašističin, prid.  1. pov. koji pripada ženi koja se u Drugome svjetskom ratu borila protiv fašizma i nacizma 2. pol. koji pripada protivnici fašističkih ideja; ant. fašističin
antifašistički, prid.  1. koji se odnosi na antifašizam; ant. fašistički 2. pov. koji se odnosi na osobe koje su se u Drugome svjetskom ratu borile protiv fašizma i nacizma [~ pokret] 3. pol. koji se odnosi na protivnike fašističkih ideja; ant. fašistički
antifašizam, im. m.  pol. pokret protiv radikalno nacionalističkih obilježja; ant. fašizam
antifriz," im. m.  tekućina niska ledišta, upotrebljava se u uređajima koji rade na niskim temperaturama i protiv zamrzavanja motora zimi"
antika, im. ž.  pov. 1. razdoblje od 8. st. pr. Kr. do raspada Zapadnoga Rimskog Carstva krajem 5. st. 2. sve kulture istoimenoga razdoblja koje su bile pod grčkim i rimskim utjecajem i koje su temelj tzv. zapadne civilizacije 3. svijet stare Grčke i staroga Rima
antiklinala, im. ž.  geol. ispupčeni dio valovito nabranih slojeva Zemljine kore; ant. sinklinala
antiklinalni, prid.  koji se odnosi na antiklinale; ant. sinklinalni
antikni, prid.  v. starinski
antikvarijat," im. m.  1. knjižara koja trguje starim knjigama, zemljovidima i časopisima 2. prodavaonica stvari koje zbog svoje starine imaju određenu vrijednost"
antilopa," im. ž.  zool. dvopapkar preživač iz porodice šupljorožaca vitkih nogu i trajnih, velikih rogova koji živi u ravnicama Afrike, Sjeverne i Južne Amerike te srednje Azije"
antipatičan," prid.  koji izaziva odbojnost, koji se ne sviđa, koji nije privlačan [~ mladić; antipatična djevojka; antipatično društvo]; ant. simpatičan"
antipatija," im. ž.  osjećaj odbojnosti prema kojoj osobi ili pojavi, području i sl.; ant. simpatija"
antiratni, prid.  v. proturatni
antisemitizam, im. m.  pol. neprijateljski odnos i mržnja prema Židovima oblikovana u političko i ideološko stajalište i pokret
antisemitski, prid.  koji se odnosi na antisemitizam [~ plakat]
antitalent," im. m.  1. iznimna, izrazita nesposobnost za što [~ za glazbu; ~ za pjesništvo] 2. pren. osoba koja je izrazito nesposobna za što [On je ~ za jezike.]; ant. talent"
antivirusni, prid.  1. koji suzbija viruse ili se odnosi na suzbijanje virusa [~ lijek] 2. inform. koji se odnosi na uklanjanje računalnih virusa [~ program]
antologičar," im. m.  sastavljač, priređivač antologije"
antologičarev, prid.  koji pripada antologičaru; sin. antologičarov
antologičarka," im. ž.  sastavljačica, priređivačica antologije"
antologičarov, prid.  usp. antologičarev
antologija, im. ž.  knjiž. zbirka odabranih književnih tekstova jednoga pisca ili skupine pisaca [~ europske kratke priče; ~ ljubavne poezije]
antologijski," prid.  1. koji se odnosi na antologiju 2. pren. iznimno vrijedan, vrijedan da se stavi u antologiju"
antonim, im. m.  jez. riječ koja ima suprotno značenje od koje druge riječi; sin. (suprotnica)
